Kdn.;Name;Name_2;Name_3;Straße;Plz;Ort;Land;Telefon;Telefax;E-Mail;WWW;Verbands- code;Verband;Vertreter- code;Vertretername;Tel. Vertreter;E-Mail-Vertreter;Verbandsnummer 
30057;I.A. Straulino KG;Eisenwaren;;Schützenring 2;86609;Donauwörth;Deutschland;TEL: 0906 - 3146;;;;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 604 844
12002;Baugeräte Union GmbH & Co.;Maschinenhandels KG;;Dettenheimer Str. 1;91781;Weißenburg;Deutschland;09141/860120;09141/860132;info@bgu.ge;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 831 115
37012;CLAAS Cham;Service;;Altenstadter Str. 6;93413;Cham;Deutschland;09971/4001-14;09971/4001-52;Lorenz.Werner@claas-nob.de;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
11064;ARE - Reinigungstechnik;A.Rupprecht;;Eichelberg 7;92690;Pressath;Deutschland;09644 / 8613;09644 / 6475;info@are-reinigungstechnik.de;www.are-reinigungstechnik.de;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22384;OBI Baumarkt Franken GmbH&Co.KG;Abtl. MIETGERÄTE;;Regensburger Str. 250;90480;Nürnberg;Deutschland;;;;;44;MIETPROFI;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
17385;Götz Technik OHG;;;Am Berliner Ring 6;92318;Neumarkt;Deutschland;;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
17264;Gebhardt Bauzentrum;GmbH & Co. KG;;Schallerhoferstr. 88;91056;Erlangen;Deutschland;;;;;10;Eurobaustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Interpares 35672
18751;HaWek GmbH;;;Hauptstr. 57;96164;Kemmern;Deutschland;09544-9864278;09544-9861270;info@hawek.de;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 300 501
12094;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;GLN 4052834032203;BAYWA: 467909;Heraklithstraße 3;84359;Simbach a. Inn;Deutschland;08571 / 608-71;08571 / 608-83;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Rg.-GLN 4052834032005
27090;Rüb, Stiller & Co.GmbH;Baumaschinen + Geräte;;An der Bärenleite 25;95447;Bayreuth;Deutschland;0921/66043  FAX: 577;;;;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 516 686
12551;Bay Wa AG Vertr.Werkstätte;ILN 4333475643714;BAYWA: 564371;Zufuhrstraße 12;91710;Gunzenhausen;Deutschland;09831/509-56;09831/509-54;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12394;Bay Wa AG Vertr.Werkstatt;ILN 4325041337301;BAYWA: 433730;Hauptstraße 6;94486;Osterhofen;Deutschland;09421/985123;09421/985192;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22621;Meier Baustoffe GmbH;;;Westendstr. 2;91207;Lauf a.d. Pegnitz;Deutschland;09123 / 96760;09123 / 967666;;;10;Eurobaustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Eurobaustoff 35439
20289;M. Kiesbauer;Motorgeräte;;Lohma 45;92714;Pleystein;Deutschland;09854 / 508;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
14001;Eisenwaren Eberl;;;Altmühlstr. 11;93309;Kelheim;Deutschland;09441/3505 Fax 7437;;;;38;IRMS;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;I.R.M.S. 115 - 246
18603;Hefele GmbH & Co. KG;;;Robert-Bosch-Str. 3;94447;Plattling;Deutschland;09931-5030;09931/503139;;;4;NW;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;NW 9086
27431;Raiffeisen-Fachmarkt;;;Am Hungerbühl 2;93453;Neukirchen b. Hl. Blut;Deutschland;09947 / 94030;09947 / 940312;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
29229;Anton Schindler e.K.;Inhaberin: Christine Schindler;;Deisingerstr. 37;91788;Pappenheim;Deutschland;09143 / 83190;09143 / 831928;info@welt-der-gartenmoebel.de;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 368 598
12071;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;GLN 4052834031152;BAYWA: 463530;Nürnberger Str. 43;92318;Neumarkt, Oberpf;Deutschland;09181 / 4865-71;09181/486575;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Rg.-GLN 4052834031008
17084;Wilfried Greiner;Eisenwaren / Maschinenhandel;;Obere Giglstraße 29;92721;Störnstein;Deutschland;09602 / 8100;09602 / 8111;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
24096;OBI Baumarkt Franken;GmbH & Co.KG;;Regensburger Str. 250;90480;Nürnberg;Deutschland;0911/42437-0;0911/42437-10;;;24;Obi;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
30055;Pressluft-Stölzel GmbH & Co. KG;;;Konradstr. 7;90429;Nürnberg;Deutschland;0911 / 3241022;0911 / 3241020;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
24001;Baumarkt Abensberg GmbH;Marktnr. 320;;Straubinger Straße 42-44;93326;Abensberg;Deutschland;09443/9120-0;09443/9120-50;;;24;Obi;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
14014;Rudolf Ebner;Radsport + Motorist;;Raindorfer Str. 20;94259;Kirchberg;Deutschland;09927 / 903167;09927 / 903169;radsport-motorist.ebner@t-online.de;;30;Sümo;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Sümo
16155;Josef Sprehe;Motorgeräte;;Quittenweg 32 A;90768;Fürth;Deutschland;0911 / 762139;0911 / 762139;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12948;Bay Wa AG Vertr.Baustoffe;ILN 4325040671109;BAYWA: 467110;Rennbahnstr. 14;84347;Pfarrkirchen;Deutschland;08561 / 304-27;08561 / 304-89;;;21;BAYWA Baustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12988;Bay Wa AG Vertr. Werkstätte;ILN 4325043371167;BAYWA: 437116;Regendorferstr. 23;93138;Lappersdorf;Deutschland;0941 / 830300;0941 / 8303030;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
34346;Winkelmann;;;Sackenrieder Str. 8;93444;Bad Kötzting-Wettzell;Deutschland;09941 / 905300;09941 / 905302;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22387;OBI Baumarkt Regnitztal GmbH & Co.KG;Abtl. MIETPROFI;;Kurt-Schumacher-Str. 14;91052;Erlangen;Deutschland;;;;;44;MIETPROFI;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12582;Bay Wa AG Vertrieb Werkstätte;ILN 4333786082264;;Hauptstraße 1-3;93468;Miltach;Deutschland;09944/30223-0;09944/30223-60;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
20194;Gottlieb Keitel KG;;;Widmannstrasse 5-7;91541;Rothenburg o.d.T.;Deutschland;09861 / 5051;09861 / 86560;eisen-keitel@t-online.de;www.eisen-keitel.de;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 501 913
34223;Die Werkzeugprofis;Werkzeughandels GmbH;;Im Gewerbepark B67;93059;Regensburg;Deutschland;0941/42092;0941/42175;thomas-bauer@die-werkzeugprofis.de;www.die-werkzeugprofis.de;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 375 632
27010;Raiffeisenbank im Stiftland eG;ILN 4399901581579;;Schulstraße 24;95652;Waldsassen;Deutschland;09632/500264;09632/500252;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
25027;Hans Prell GmbH & Co. KG;;;Berlichingenstraße 13;91126;Schwabach;Deutschland;09122-5085;09122-5087;info@eisenhandel-prell.de;;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 301 981
28050;Ludwig Schierer Werkmarkt GmbH;;;Pfingstreiterstraße 30;93444;Kötzting;Deutschland;09941/9491-31;09941/9491-33;info@werkmarkt-schierer.de;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 858 064
29075;Karl Schmidt GmbH;Haustechnik;;Frankenstraße 10;91717;Wassertrüdingen;Deutschland;09832/68980;09832/689826;;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 869 091
27123;Raiffeisen Markt Waren GmbH;;;Bahnhofstr. 8;92681;Erbendorf;Deutschland;09682/91227;09682/1824337;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12726;Bay Wa AG Vertrieb Werkstätte;ILN 4325048468053;BAYWA: 446805;Bahnhofstraße 23-27;93167;Falkenstein;Deutschland;09462/940556;09462/940595;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
24047;OBI   (142);Bau- und Heimwerkermärkte;;Am Frauenfeld;90592;Schwarzenbruck;Deutschland;;09128 / 920234;;;24;Obi;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12023;Bay Wa AG Vertrieb Werkstätte T233;ILN 4325006551209;BAYWA: 555120;Glender Str. 11;96450;Coburg;Deutschland;09561 / 641-56;09561 / 641-58;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
20303;König Bauzemtrum;GmbH & Co.KG;;Pointenstraße 4;94209;Regen;Deutschland;09921/880053;09921/880090;info@bauzentrum-koenig.de;;23;Hagebaumarkt;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Hagebau 169 200
12563;Bay Wa AG Vertrieb Werkstätte;ILN 4325043379156;;Regensburger Str. 13;93192;Wald;Deutschland;09463/84050;09463/840520;stefan.boenisch@baywa.de;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12456;Fa. Karin Böckl;Landtechnik;;Bahnhofstr. 3;91315;Höchstadt/Aisch;Deutschland;09193/8242;09193/8854;karinboeckl@online.de;;46;ILAFA;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;ILAFA
12213;Bay Wa AG Vertrieb Werkstätte T211;ILN 4325006525514;BAYWA: 552551;Braunersgrüner Str. 1;95707;Thiersheim;Deutschland;09233 / 8023;09233 / 3509;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
25155;Pfefferl;Technischer Großhandel;;Plattlinger Str. 73;94527;Aholming;Deutschland;09931 / 91680;09931 / 916830;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12337;Bay Wa AG Vertr.Werkstätte;;;Von-Raumer-Str. 7a;91550;Dinkelsbühl;Deutschland;09851 / 579511;09851 / 579575;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12509;Bay Wa AG Vertr.Werkstätte;ILN 4325043377558;BAYWA: 437755;Regensburger Str. 32;93326;Abensberg;Deutschland;09443/91350;09443/913555;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
14183;Helmut Ecker Gartengeräte;Inhaber: Georg Jelinek;;Eschlkamer Str. 7;93437;Furth i. Wald;Deutschland;09973 / 2238;09973 / 803373;info@gartengeraete-ecker.de;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22632;Hch. Mösinger e.K.;;;Hauptstr. 8;91257;Pegnitz;Deutschland;09241 / 2227;09241 / 6571;moesinger@t-online.de;;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 507 440
12076;Bay Wa AG Vertr.Werkstätte;ILN 4325048463058;BAYWA: 446305;Hartwigstr. 32;94327;Bogen;Deutschland;09421/9851-23;09421/9851-92;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12458;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;GLN 4052834045050;BAYWA: 574200;Bühlstrasse 14;95463;Bindlach;Deutschland;09208 / 690-71;09208 / 690-70;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Rg.-GLN 4052834045005
27435;Landtechnik Rester GmbH;;;Höchensee 5;93133;Burglengenfeld;Deutschland;09474 / 797;09474 / 1071;Rester.Landtechnik@t-online.de;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12128;Bay Wa AG Vertrieb Werkstätte;ILN 4325006511951;BAYWA: 551195;Lagerhausstr. 26-26a;96052;Bamberg;Deutschland;0951/7901356;0951/7901365;matthias.berdolt@baywa.de;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12709;Eisen-Binninger GmbH;;;Nördlinger Str. 2;91634;Wilburgstetten;Deutschland;09853-4355, fax 4277;;;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 864 242
27367;Regensburger Eisenhandel GmbH;;;Auweg 12;93055;Regensburg;Deutschland;0941 / 698750;0941 / 698751;Michael.Lengsfeld@regensburger-eisenhandel.de;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12522;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;GLN 4052834042851;BAYWA: 541988;Neustädter Str. 50;91456;Diespeck;Deutschland;09161 / 8856-71;09161 / 8856-79;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Rg.-GLN 4052834042004
14062;Warenzentrale Eitel e.K.;Gerald Eitel;;Frankenweg 10;91463;Dietersheim;Deutschland;09161 / 88950;09161 / 889590;info@warenzentrale-eitel.de;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
34023;W. Wissel;;;Würzburger Str. 64-68;63739;Aschaffenburg;Deutschland;;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
29160;Schädlich GmbH;(Eisen);;Nebensteingasse 1;63739;Aschaffenburg;Deutschland;06021 / 38820;06021 / 388233;;;40;NBP;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;NB 278707 L 300 067
28009;Max Sebold GmbH;;;Stengerstraße 9;63741;Aschaffenburg;Deutschland;06021/4070  FAX: 463;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36010;Bay Wa AG  B&GM;ILN 4325003000007;;Daimlerstr.1;63768;Hösbach-Aschaffenburg;Deutschland;06021/503-0;06021/5034-15;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
28119;Lothar Sartory;Import - Export;;Ulmenstraße 32;63768;Hösbach-Rottenberg;Deutschland;06102-7418-0 FAX: 06;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
17157;Eisen Götz GmbH;;;Spessartstr. 3;63811;Stockstadt;Deutschland;06027/20980, fax 209;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36025;Bay Wa AG  B&GM Obernb.;ILN 4325038000003;;Erlenbacher Str. 6;63820;Elsenfeld-Obernburg;Deutschland;06022/6184-0;06022/618475;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22070;Mars - Tetzner;--> siehe Kd-Nr. 22285;;Birkenweg 5;63825;Schöllkrippen;Deutschland;06024/630216;06024/630217;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22285;Mars-Tetzner;;;Birkenweg 5;63825;Schöllkrippen;Deutschland;;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
18240;Zeier;--> erloschen;;Großheubacher Str. 18;63897;Miltenberg;Deutschland;09371/6038 FAX: 6030;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
35014;Josef Zipf;--> erloschen;;Brückenstr.39;63897;Miltenberg;Deutschland;09371/2230;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
21100;Fa. erloschen Kd. 21041 verwenden;--> D. Lang;;Brückenstrasse 39;63897;Miltenberg;Deutschland;09371 / 22 30;09371 / 68857;;;5;EDE-Verband;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 518 549
12754;Bay Wa Bau&Gartenmärkte GmbH&Co.KG;Filiale Reutlingen;;Ferdinand-Lassalle-Str. 25;72770;Reutlingen;Deutschland;07121/384330;07121/3843379;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36085;Bay Wa AG B&GM;ILN 4331397000004;;Unterhachinger Str. 77;81737;München;Deutschland;089/6700370;;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36014;CLAAS Nordostbayern;GmbH & Co.KG;;Postfach 81 01 49;81901;München;Deutschland;09971/4001-0;09971/4001-22;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36128;CLAAS Main Donau GmbH & Co.KG;;;Postfach 81 01 49;81901;München;Deutschland;;;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36130;Bay Wa AG;Zentraler Rechnungseingang;;Postfach 81 01 06;81901;München;Deutschland;;;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36144;Bay Wa AG;Technik Rechnungseingang;;Postfach 810221;81902;München;Deutschland;;;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36082;Bay Wa AG B&GM;ILN 4331301000007;;Straßäcker Str. 31;82418;Murnau;Deutschland;08841 / 99771;08841 / 99777;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
20400;KROPP;Inh. Hans Hornsteiner;;Hauptstr. 94a;82467;Garmisch-Partenkirchen;Deutschland;08821 / 55375;08821 / 76375;;;46;ILAFA;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;ILAFA
36109;Bay Wa AG  B&GM Wolfratshausen;ILN 4330559000005;;Pfaffenrieder Str. 8;82515;Wolfratshausen;Deutschland;09142/964110;09142/964120;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36116;Bay Wa AG Allershausen RePrü Technik;ILN 4325021000003;;Pfaffenrieder Str. 8;82515;Wolfratshausen;Deutschland;09142/964110;09142/964120;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36016;Bay Wa AG Obb.Süd;ILN 4325021000003;;Äussere Münchner Str. 92;83026;Rosenheim;Deutschland;08031/44030;08031/4403-20;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36027;Bay Wa AG Obb.Ost;ILN 4325045000003;;Äussere Münchner Str. 92;83026;Rosenheim;Deutschland;08031/44030;08031/4403-20;;;50;Bay Wa Agrar;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12181;Bay Wa AG Vertrieb Werkstätte;ILN 4325045505522;BAYWA: 650552;Weilerstr. 12;83119;Obing;Deutschland;08624 / 4010;08624 / 4270;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36063;Bay Wa AG  B&GM;ILN 4330868000000;;Sägewerkstr. 24;83395;Freilassing;Deutschland;Tel. 08654-6904-0;08654/690450;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36104;Bay Wa AG B&GM;ILN 4332713000005;;Eichmühlstr.8;83646;Bad Tölz;Deutschland;08041 / 8004-35;08041 / 800420;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12133;Bay Wa AG;Vertr. Baustoffe;;Neumarkter Str. 3;84140;Gangkofen;Deutschland;08722/9497-31;08722/9497-39;;;21;BAYWA Baustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
20128;Konrad Koppenmüller;Handelsvertretung;;Karl-Rolle-Str. 15b;84307;Eggenfelden;Deutschland;08721 / 124894;08721 / 124894;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
24053;OBI Bau-u.Heimwerkermarkt;GmbH & Co.KG;;Lauterbachstraße 42;84307;Eggenfelden;Deutschland;08721/77690;08721/776925;;;24;Obi;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Markt-Nr. 318
22256;Michael Moso;Eisenwaren;;Berta-Hümmel-Str. 10;84323;Massing;Deutschland;TEL.: 08724/208;;;;36;EDE-Neu;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;EDE 602 523
17164;Maschinen-Gruber;;;Alt Gmain/Hofstädtener Str. 3;84326;Falkenberg;Deutschland;08727/969754;08727/969756;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
27440;Maschinen Rothaichner;;;Gamsenberg 1;84326;Rimbach (bei Falkenberg);Deutschland;08727 / 289;08727 / 1603;info@maschinen-rothaichner.de;www.maschinen-rothaichner.de;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12081;Bay Wa AG Bau&Gartenmarkt G005;ILN 4330976671093;BAYWA: 467109;Rennbahnstr. 14;84347;Pfarrkirchen;Deutschland;08561 / 304-27;08561 / 304-89;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12263;Bay Wa AG;Vertrieb Werkstatt;;Rennbahnstr. 14;84347;Pfarrkirchen;Deutschland;08561 / 304-56;08561 / 304-59;;;48;BayWa Technik;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36070;Bay Wa AG  B&GM;ILN 4330968000009;;Heraklithstr. 3;84359;Simbach am Inn;Deutschland;08571/608-0;08571 / 60874;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
16019;Fair Agro e.K.;Werkstatttechnik;;Innstraße 24;84359;Simbach/Inn;Deutschland;08571/930315;08571/930319;fairagro@aol.,com;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
12557;Brunnenkann oHG;Fachmarkt Eisenwaren Haushaltwaren;;Münchener Strasse 39;84359;Simbach a.Inn;Deutschland;08571 / 913716;08571 / 913710;;;37;EMV;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;Markant ILN 4399901596351
28080;Eisen - Sigl;Inh.A.Ertl;;Marktplatz 23;84367;Tann;Deutschland;08572/8990;08572/7726;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
34324;Hermann Waldhör;Werkzeuge + Werkstattausrüstung;;Gensleiten 1;84367;Taubenbach;Deutschland;08571 / 6527;08571 / 922699;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
13017;Fa.Dicklberger;Elektro;;Frauentödling 22;84385;Egglham;Deutschland;;;;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
11996;gelöscht !;BayWa AG;;Bahnhofstr.4;84405;Dorfen;Deutschland;08081 / 93690;08081 / 936920;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
22585;OBI Bau- u. HWM GmbH & Co.;Franchise Center KG;;Perkhofer Str. 2;84453;Mühldorf am Inn;Deutschland;;;;;44;MIETPROFI;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
24581;OBI GmbH & Co. Deutschl. KG;Fil. Mühldorf - Markt 538;;Perkhofer Str. 2;84453;Mühldorf;Deutschland;;;;;24;Obi;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;ILN 4399901962064
21177;Georg Loscher - INSOLVENZ!!;Werkzeuge & Maschinen;;Traunreuter Str. 6;84478;Waldkraiburg;Deutschland;08638/9684-0;08638/9684-400;info@loscher.de;;;;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36074;Bay Wa AG B&GM;ILN 4330982000009;;Weißenburger Str. 36;85072;Eichstätt;Deutschland;08421/6004-0;08421/80626;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36073;Bay Wa AG Baustoffe;ILN 4325012000005;;Münchner Str. 75;85221;Dachau;Deutschland;08131/51550;08131/20773;;;21;BAYWA Baustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36111;Bay Wa AG Obb.-Nord Verw.Ingolstadt;ILN 4325025000009;;Hopfenstraße 35;85283;Wolnzach;Deutschland;08442/9585-0;08442/9585-19;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36105;Bay Wa AG B&GM;ILN 4332714000004;;Lagerhausstr.19;85567;Grafing;Deutschland;08092/7075-71;08092/7075-28;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36076;Bay Wa AG  B&GM;ILN 4331008000003;;Gruberstraße 60 b;85586;Poing;Deutschland;08121/9932-0;08121/9932-79;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36011;Bay Wa AG Schwaben Nord;ILN 4325004000006;;Gubener Str. 11;86156;Augsburg;Deutschland;0821/4601-0;0821/4601-281;;;21;BAYWA Baustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36055;Bay Wa AG  B&GM;ILN 4330535000005;;Auerstraße 25;86156;Augsburg/ Oberhausen;Deutschland;0821/4601-0;0821/4601-286;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36125;Bay Wa AG Schwaben Nord;ILN 4325004000006;;Gubener Str. 11;86156;Augsburg-Oberhausen;Deutschland;09090 / 967710;09090 / 967779;;;21;BAYWA Baustoffe;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36080;Bay Wa AG  B&GM;ILN 4331298000004;;Im Höllgehau 55;86381;Krumbach;Deutschland;08282 / 9080;08282 / 90822;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36056;Bay Wa AG B&GM;ILN 4330536000004;;Unterberger Str. 9-11;86415;Mering;Deutschland;TEL 08233/3840;08233/30571;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36118;Bay Wa AG Mering;ILN 4330536000004;;Unterberger Str. 9-11;86415;Mering;Deutschland;;;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
36057;Bay Wa AG  B&GM;ILN 4330537000003;;Bahnhofstraße 31;86551;Aichach;Deutschland;08251/9007-71;08251/50084;;;20;BAYWA B&GM;7;Frank Schuster;+49 162 2424152;schuster@kraenzle.com;
